ID,SERIAL,Brand_CODE,MODEL_CODE,SUBMODEL_CODE,Vehicle_Brand,Vehicle_model,Vehicle_submodel,VH_YEAR_BEG,VH_YEAR_END,COVER_01_FLAG,COVER_PLUS_FLAG,VEHICLE_MARKET_GROUP,SEDAN_TYPE,SELL_STAT,SUBMODEL_YEAR,EFFECT_DATE,SCALE,WEIGHT,CC,SEAT_NO,CHASSIS_NO_FORMAT,ENGINE_NO_FORMAT,STANDARD_SUMINS,STANDARD_THEFT,80_SUMINS,CAR_GROUP,OLD_STD_SUMINS,OLD_STD_THEFT,CREATE_MODIFY_DATE,CREATE_ID,MODIFY_ID,MODIFY_TIME,MODEL_STATUS,rbm_serial,Redbook_Code
30920,FG050000033,FG,03,05,INDIAN,ROAD MASTER,ROAD MASTER,2015,2020,Y,Y,11,T,A,2017,25-02-2022,CC,,1800.00,2,,,1001519,1001519,800000,,1054231,1054231,16-02-2022,340076,570055,10:36,N,,
30921,FG050000033,FG,03,05,INDIAN,ROAD MASTER,ROAD MASTER,2015,2020,Y,Y,11,T,A,2018,25-02-2022,CC,,1800.00,2,,,1145903,1145903,920000,,1206214,1206214,16-02-2022,340076,570055,10:36,N,,
30922,FG050000033,FG,03,05,INDIAN,ROAD MASTER,ROAD MASTER,2015,2020,Y,Y,11,T,A,2019,25-02-2022,CC,,1800.00,2,,,1273226,1273226,1000000,,1340238,1340238,16-02-2022,340076,570055,10:36,N,,
30923,FG050000033,FG,03,05,INDIAN,ROAD MASTER,ROAD MASTER,2015,2020,Y,Y,11,T,A,2020,25-02-2022,CC,,1800.00,2,,,1409800,1409800,1100000,,1484000,1484000,16-02-2022,340076,570055,10:36,N,,
30924,FG060000033,FG,04,06,INDIAN,SCOUT,SCOUT,2015,2020,Y,Y,11,C,A,2015,25-02-2022,CC,,1130.00,2,,,387459,387459,310000,,407852,407852,16-02-2022,340076,570055,10:36,N,,
30925,FG060000033,FG,04,06,INDIAN,SCOUT,SCOUT,2015,2020,Y,Y,11,C,A,2016,25-02-2022,CC,,1130.00,2,,,419219,419219,340000,,441283,441283,16-02-2022,340076,570055,10:36,N,,
30926,FG060000033,FG,04,06,INDIAN,SCOUT,SCOUT,2015,2020,Y,Y,11,C,A,2017,25-02-2022,CC,,1130.00,2,,,464316,464316,370000,,488754,488754,16-02-2022,340076,570055,10:36,N,,
30927,FG060000033,FG,04,06,INDIAN,SCOUT,SCOUT,2015,2020,Y,Y,11,C,A,2018,25-02-2022,CC,,1130.00,2,,,524459,524459,420000,,552062,552062,16-02-2022,340076,570055,10:36,N,,
30928,FG060000033,FG,04,06,INDIAN,SCOUT,SCOUT,2015,2020,Y,Y,11,C,A,2019,25-02-2022,CC,,1130.00,2,,,582733,582733,470000,,613403,613403,16-02-2022,340076,570055,10:36,N,,
30929,FG060000033,FG,04,06,INDIAN,SCOUT,SCOUT,2015,2020,Y,Y,11,C,A,2020,25-02-2022,CC,,1130.00,2,,,655500,655500,520000,,690000,690000,16-02-2022,340076,570055,10:36,N,,
30930,FG070000033,FG,01,07,INDIAN,CHIEF,CHIEF DARK HORSE,2015,2023,Y,Y,11,C,A,2015,25-02-2022,CC,,1811.00,2,,,571662,571662,460000,,601749,601749,16-02-2022,340076,570055,10:36,N,,
30931,FG070000033,FG,01,07,INDIAN,CHIEF,CHIEF DARK HORSE,2015,2023,Y,Y,11,C,A,2016,25-02-2022,CC,,1811.00,2,,,638355,638355,510000,,671953,671953,16-02-2022,340076,570055,10:36,N,,
30932,FG070000033,FG,01,07,INDIAN,CHIEF,CHIEF DARK HORSE,2015,2023,Y,Y,11,C,A,2017,25-02-2022,CC,,1811.00,2,,,753164,753164,600000,,792804,792804,16-02-2022,340076,570055,10:36,N,,
30933,FG070000033,FG,01,07,INDIAN,CHIEF,CHIEF DARK HORSE,2015,2023,Y,Y,11,C,A,2018,25-02-2022,CC,,1811.00,2,,,861744,861744,690000,,907099,907099,16-02-2022,340076,570055,10:36,N,,
30934,FG070000033,FG,01,07,INDIAN,CHIEF,CHIEF DARK HORSE,2015,2023,Y,Y,11,C,A,2019,25-02-2022,CC,,1811.00,2,,,957494,957494,770000,,1007888,1007888,16-02-2022,340076,570055,10:36,N,,
30935,FG070000033,FG,01,07,INDIAN,CHIEF,CHIEF DARK HORSE,2015,2023,Y,Y,11,C,A,2020,25-02-2022,CC,,1811.00,2,,,1059250,1059250,850000,,1115000,1115000,16-02-2022,340076,570055,10:36,N,,
30936,FG070000033,FG,01,07,INDIAN,CHIEF,CHIEF DARK HORSE,2015,2023,Y,Y,11,C,A,2021,01-01-2022,CC,,1811.00,2,,,1169100,1169100,940000,,1299000,1299000,09-12-2021,340076,570055,13:00,N,,
30937,FG070000033,FG,01,07,INDIAN,CHIEF,CHIEF DARK HORSE,2015,2023,Y,Y,11,C,A,2022,01-01-2023,CC,,1811.00,2,,,1169100,1169100,940000,,1299000,1299000,11-10-2022,340076,390159,17:00,N,,
30938,FG070000033,FG,01,07,INDIAN,CHIEF,CHIEF DARK HORSE,2015,2023,Y,Y,11,C,A,2023,01-01-2023,CC,,1811.00,2,,,1169100,1169100,940000,,1169100,1169100,03-01-2023,650162,570055,13:37,A,,
30939,FG080000033,FG,04,08,INDIAN,SCOUT,SCOUT BOBBER ABS,2021,2023,N,Y,11,C,A,2021,01-01-2022,CC,,1133.00,2,,,719100,719100,580000,,799000,799000,09-12-2021,340076,570055,13:00,N,,
30940,FG080000033,FG,04,08,INDIAN,SCOUT,SCOUT BOBBER ABS,2021,2023,N,Y,11,C,A,2022,01-01-2023,CC,,1133.00,2,,,719100,719100,580000,,799000,799000,11-10-2022,340076,390159,17:00,N,,
30941,FG080000033,FG,04,08,INDIAN,SCOUT,SCOUT BOBBER ABS,2021,2023,N,Y,11,C,A,2023,01-01-2023,CC,,1133.00,2,,,719100,719100,580000,,719100,719100,03-01-2023,650162,570055,13:37,A,,
30942,FG090000033,FG,05,09,INDIAN,VINTAGE,VINTAGE DARK HORSE,2021,2023,Y,Y,11,C,A,2021,01-01-2022,CC,,1890.00,2,,,1431000,1431000,1100000,,1590000,1590000,09-12-2021,340076,570055,13:00,N,,
30943,FG090000033,FG,05,09,INDIAN,VINTAGE,VINTAGE DARK HORSE,2021,2023,Y,Y,11,C,A,2022,01-01-2023,CC,,1890.00,2,,,1431000,1431000,1100000,,1590000,1590000,11-10-2022,340076,390159,17:00,N,,
30944,FG090000033,FG,05,09,INDIAN,VINTAGE,VINTAGE DARK HORSE,2021,2023,Y,Y,11,C,A,2023,01-01-2023,CC,,1890.00,2,,,1431000,1431000,1100000,,1431000,1431000,03-01-2023,650162,570055,13:37,A,,
30945,FG100000033,FG,06,10,INDIAN,CHALLENGER,CHALLENGER,2021,2023,Y,Y,11,A,A,2021,01-01-2022,CC,,1768.00,2,,,1521000,1521000,1200000,,1690000,1690000,09-12-2021,340076,570055,13:00,N,,
30946,FG100000033,FG,06,10,INDIAN,CHALLENGER,CHALLENGER,2021,2023,Y,Y,11,A,A,2022,01-01-2023,CC,,1768.00,2,,,1521000,1521000,1200000,,1690000,1690000,11-10-2022,340076,390159,17:00,N,,
30947,FG100000033,FG,06,10,INDIAN,CHALLENGER,CHALLENGER,2021,2023,Y,Y,11,A,A,2023,01-01-2023,CC,,1768.00,2,,,1521000,1521000,1200000,,1521000,1521000,03-01-2023,650162,570055,13:37,A,,
30948,FG110000033,FG,07,11,INDIAN,SPRINGFIELD,SPRINGFIELD DARK HORSE,2021,2023,N,Y,11,C,A,2021,01-01-2022,CC,,1890.00,2,,,1561500,1561500,1200000,,1735000,1735000,09-12-2021,340076,570055,13:00,N,,
30949,FG110000033,FG,07,11,INDIAN,SPRINGFIELD,SPRINGFIELD DARK HORSE,2021,2023,N,Y,11,C,A,2022,01-01-2023,CC,,1890.00,2,,,1561500,1561500,1200000,,1735000,1735000,11-10-2022,340076,390159,17:00,N,,
30950,FG110000033,FG,07,11,INDIAN,SPRINGFIELD,SPRINGFIELD DARK HORSE,2021,2023,N,Y,11,C,A,2023,01-01-2023,CC,,1890.00,2,,,1561500,1561500,1200000,,1561500,1561500,03-01-2023,650162,570055,13:37,A,,
30951,FG250000033,FG,01,25,INDIAN,CHIEF,CHIEF CLASSIC,2015,2020,Y,Y,11,C,A,2015,25-02-2022,CC,,1800.00,2,,,588668,588668,470000,,619650,619650,16-02-2022,340076,570055,10:36,N,,
30952,FG250000033,FG,01,25,INDIAN,CHIEF,CHIEF CLASSIC,2015,2020,Y,Y,11,C,A,2016,25-02-2022,CC,,1800.00,2,,,635180,635180,510000,,668610,668610,16-02-2022,340076,570055,10:36,N,,
30953,FG250000033,FG,01,25,INDIAN,CHIEF,CHIEF CLASSIC,2015,2020,Y,Y,11,C,A,2017,25-02-2022,CC,,1800.00,2,,,749512,749512,600000,,788960,788960,16-02-2022,340076,570055,10:36,N,,
30954,FG250000033,FG,01,25,INDIAN,CHIEF,CHIEF CLASSIC,2015,2020,Y,Y,11,C,A,2018,25-02-2022,CC,,1800.00,2,,,911163,911163,730000,,959119,959119,16-02-2022,340076,570055,10:36,N,,
30955,FG250000033,FG,01,25,INDIAN,CHIEF,CHIEF CLASSIC,2015,2020,Y,Y,11,C,A,2019,25-02-2022,CC,,1800.00,2,,,1012404,1012404,810000,,1065688,1065688,16-02-2022,340076,570055,10:36,N,,
30956,FG250000033,FG,01,25,INDIAN,CHIEF,CHIEF CLASSIC,2015,2020,Y,Y,11,C,A,2020,25-02-2022,CC,,1800.00,2,,,1116250,1116250,890000,,1175000,1175000,16-02-2022,340076,570055,10:36,N,,
30957,FG260000033,FG,04,26,INDIAN,SCOUT,SCOUT BOBBER TWENTY,2021,2023,N,Y,11,T,A,2021,01-01-2022,CC,,1133.00,2,,,800100,800100,640000,,889000,889000,09-12-2021,340076,570055,13:00,N,,
30958,FG260000033,FG,04,26,INDIAN,SCOUT,SCOUT BOBBER TWENTY,2021,2023,N,Y,11,T,A,2022,01-01-2023,CC,,1133.00,2,,,800100,800100,640000,,889000,889000,11-10-2022,340076,390159,17:00,N,,
30959,FG260000033,FG,04,26,INDIAN,SCOUT,SCOUT BOBBER TWENTY,2021,2023,N,Y,11,T,A,2023,01-01-2023,CC,,1133.00,2,,,800100,800100,640000,,800100,800100,03-01-2023,650162,570055,13:37,A,,
30960,FG270000033,FG,03,27,INDIAN,ROAD MASTER,ROAD MASTER ICON,2021,2023,N,Y,11,T,A,2021,01-01-2022,CC,,1890.00,2,,,2205000,2205000,1800000,,2450000,2450000,09-12-2021,290005,570055,13:00,N,,
30961,FG270000033,FG,03,27,INDIAN,ROAD MASTER,ROAD MASTER ICON,2021,2023,N,Y,11,T,A,2022,01-01-2023,CC,,1890.00,2,,,2205000,2205000,1800000,,2450000,2450000,11-10-2022,290005,390159,17:00,N,,
30962,FG270000033,FG,03,27,INDIAN,ROAD MASTER,ROAD MASTER ICON,2021,2023,N,Y,11,T,A,2023,01-01-2023,CC,,1890.00,2,,,2205000,2205000,1800000,,2205000,2205000,03-01-2023,650162,570055,13:37,A,,
30963,FG280000033,FG,05,28,INDIAN,VINTAGE,VINTAGE,2022,2023,Y,Y,11,C,A,2022,01-01-2023,CC,,1890.00,2,,,1480500,1480500,1200000,,1645000,1645000,11-10-2022,290005,390159,17:00,N,,
30964,FG280000033,FG,05,28,INDIAN,VINTAGE,VINTAGE,2022,2023,Y,Y,11,C,A,2023,01-01-2023,CC,,1890.00,2,,,1480500,1480500,1200000,,1480500,1480500,03-01-2023,650162,570055,13:37,A,,
30965,FG290000033,FG,04,29,INDIAN,SCOUT,SCOUT BOBBER (STOCK 2015),2022,2023,Y,Y,11,C,A,2022,01-01-2023,CC,,1130.00,2,,,449100,449100,360000,,499000,499000,11-10-2022,290005,390159,17:00,N,,
30966,FG290000033,FG,04,29,INDIAN,SCOUT,SCOUT BOBBER (STOCK 2015),2022,2023,Y,Y,11,C,A,2023,01-01-2023,CC,,1130.00,2,,,449100,449100,360000,,449100,449100,03-01-2023,650162,570055,13:37,A,,
30967,FH010000033,FH,01,01,BUELL,FIRE BOLT,FIRE BOLT 1200CC,2000,2000,N,N,11,M,A,2006,25-02-2022,CC,,1200.00,,,,285831,285831,230000,,300875,300875,16-02-2022,340076,570055,10:36,N,,
30968,FN010000033,FN,06,01,MINI,ONE,ONE 1.6,2004,2007,Y,Y,01,4,A,2004,30-09-2022,CC,,1600.00,7,WMWRA32030TE,,288000,288000,230000,2,293500,293500,20-09-2022,570055,REDBOOK,14:33,N,       2354,MINI04AC
30969,FN010000033,FN,06,01,MINI,ONE,ONE 1.6,2004,2007,Y,Y,01,4,A,2005,30-09-2022,CC,,1600.00,7,WMWRA32030TE,,341500,341500,270000,2,347500,347500,20-09-2022,570055,REDBOOK,14:33,N,        806,MINI05AA
30970,FN010000033,FN,06,01,MINI,ONE,ONE 1.6,2004,2007,Y,Y,01,4,A,2006,30-09-2022,CC,,1600.00,7,WMWRA32030TE,,363500,363500,290000,2,370000,370000,20-09-2022,570055,REDBOOK,14:34,N,       5361,MINI06AE
30971,FN010000033,FN,06,01,MINI,ONE,ONE 1.6,2004,2007,Y,Y,01,4,A,2007,30-09-2022,CC,,1600.00,7,,,395500,395500,320000,2,402500,402500,20-09-2022,570055,REDBOOK,14:34,N,       5363,MINI07AA
30972,FN020000033,FN,04,02,MINI,COOPER,COOPER,2003,2004,Y,Y,01,4,A,2003,30-09-2022,CC,,1600.00,7,,,369000,369000,300000,2,374500,374500,20-09-2022,570055,REDBOOK,14:33,N,      12822,MINI03AB
30973,FN020000033,FN,04,02,MINI,COOPER,COOPER,2003,2004,Y,Y,01,4,A,2004,30-09-2022,CC,,1600.00,7,,,390000,390000,310000,2,397000,397000,20-09-2022,570055,REDBOOK,14:32,N,       6783,MINI04AA
30974,FN030000033,FN,04,03,MINI,COOPER,COOPER S 1.6 M,2003,2011,Y,Y,01,4,A,2003,30-09-2022,CC,,1600.00,7,,,399500,399500,320000,2,405500,405500,20-09-2022,570055,REDBOOK,14:32,N,      14308,MINI03AA
30975,FN030000033,FN,04,03,MINI,COOPER,COOPER S 1.6 M,2003,2011,Y,Y,01,4,A,2004,30-09-2022,CC,,1600.00,7,,,403000,403000,320000,2,410000,410000,20-09-2022,570055,REDBOOK,14:33,N,       5359,MINI04AB
30976,FN030000033,FN,04,03,MINI,COOPER,COOPER S 1.6 M,2003,2011,Y,Y,01,4,A,2005,25-02-2022,CC,,1600.00,7,,,508144,508144,410000,2,534888,534888,16-02-2022,340076,570055,10:36,N,,
30977,FN030000033,FN,04,03,MINI,COOPER,COOPER S 1.6 M,2003,2011,Y,Y,01,4,A,2006,25-02-2022,CC,,1600.00,7,,,534888,534888,430000,2,563040,563040,16-02-2022,340076,570055,10:36,N,,
30978,FN030000033,FN,04,03,MINI,COOPER,COOPER S 1.6 M,2003,2011,Y,Y,01,4,A,2007,25-02-2022,CC,,1600.00,7,,,607766,607766,490000,2,639754,639754,16-02-2022,340076,570055,10:36,N,,
30979,FN030000033,FN,04,03,MINI,COOPER,COOPER S 1.6 M,2003,2011,Y,Y,01,4,A,2008,25-02-2022,CC,,1600.00,7,,,645209,645209,520000,2,679167,679167,16-02-2022,340076,570055,10:36,N,,
30980,FN030000033,FN,04,03,MINI,COOPER,COOPER S 1.6 M,2003,2011,Y,Y,01,4,A,2009,25-02-2022,CC,,1600.00,7,,,655238,655238,520000,2,689724,689724,16-02-2022,340076,570055,10:36,N,,
30981,FN030000033,FN,04,03,MINI,COOPER,COOPER S 1.6 M,2003,2011,Y,Y,01,4,A,2010,25-02-2022,CC,,1600.00,7,,,735471,735471,590000,2,774180,774180,16-02-2022,340076,570055,10:36,N,,
30982,FN030000033,FN,04,03,MINI,COOPER,COOPER S 1.6 M,2003,2011,Y,Y,01,4,A,2011,25-02-2022,CC,,1600.00,7,,,802332,802332,640000,2,844560,844560,16-02-2022,340076,570055,10:36,N,,
30983,FN040000033,FN,04,04,MINI,COOPER,COOPER 1.6 LOOK1,2005,2015,Y,Y,01,4,A,2005,30-09-2022,CC,,1600.00,7,,,383500,383500,310000,2,390500,390500,20-09-2022,570055,REDBOOK,14:32,N,      14309,MINI05AE
30984,FN040000033,FN,04,04,MINI,COOPER,COOPER 1.6 LOOK1,2005,2015,Y,Y,01,4,A,2006,30-09-2022,CC,,1600.00,7,,,409000,409000,330000,2,416000,416000,20-09-2022,570055,REDBOOK,14:34,N,       8345,MINI06AA
30985,FN040000033,FN,04,04,MINI,COOPER,COOPER 1.6 LOOK1,2005,2015,Y,Y,01,4,A,2007,30-09-2022,CC,,1600.00,7,,,461000,461000,370000,2,441500,441500,20-09-2022,570055,REDBOOK,14:34,N,       5365,MINI07AG
30986,FN040000033,FN,04,04,MINI,COOPER,COOPER 1.6 LOOK1,2005,2015,Y,Y,01,4,A,2008,30-09-2022,CC,,1600.00,7,,,583500,583500,470000,2,595500,595500,20-09-2022,570055,REDBOOK,14:34,N,       8346,MINI08AA
30987,FN040000033,FN,04,04,MINI,COOPER,COOPER 1.6 LOOK1,2005,2015,Y,Y,01,4,A,2009,30-09-2022,CC,,1600.00,7,,,606500,606500,490000,2,619000,619000,20-09-2022,570055,REDBOOK,14:33,N,        808,MINI09AD
30988,FN040000033,FN,04,04,MINI,COOPER,COOPER 1.6 LOOK1,2005,2015,Y,Y,01,4,A,2010,30-09-2022,CC,,1600.00,7,,,660000,660000,530000,2,680500,680500,20-09-2022,570055,REDBOOK,14:34,N,      11344,MINI10AN
30989,FN040000033,FN,04,04,MINI,COOPER,COOPER 1.6 LOOK1,2005,2015,Y,Y,01,4,A,2011,30-09-2022,CC,,1600.00,7,,,676500,676500,540000,2,711500,711500,20-09-2022,570055,REDBOOK,14:33,N,      12830,MINI11AH
30990,FN040000033,FN,04,04,MINI,COOPER,COOPER 1.6 LOOK1,2005,2015,Y,Y,01,4,A,2012,30-09-2022,CC,,1600.00,7,,,685500,685500,550000,2,728500,728500,20-09-2022,570055,REDBOOK,14:33,N,       2361,MINI12AH
30991,FN040000033,FN,04,04,MINI,COOPER,COOPER 1.6 LOOK1,2005,2015,Y,Y,01,4,A,2013,30-09-2022,CC,,1600.00,7,,,742000,742000,590000,2,788500,788500,20-09-2022,570055,REDBOOK,14:34,N,       5368,MINI13AE
30992,FN040000033,FN,04,04,MINI,COOPER,COOPER 1.6 LOOK1,2005,2015,Y,Y,01,4,A,2014,30-09-2022,CC,,1600.00,7,,,891500,891500,710000,2,938000,938000,20-09-2022,570055,REDBOOK,14:34,N,      12834,MINI14AJ
30993,FN040000033,FN,04,04,MINI,COOPER,COOPER 1.6 LOOK1,2005,2015,Y,Y,01,4,A,2015,25-02-2022,CC,,1600.00,7,,,1002915,1002915,800000,2,1055700,1055700,16-02-2022,340076,570055,10:36,N,,
30994,FN050000033,FN,04,05,MINI,COOPER,COOPER 1.6 LOOK2,2005,2015,Y,Y,01,4,A,2005,30-09-2022,CC,,1600.00,7,,,440500,440500,350000,2,448000,448000,20-09-2022,570055,REDBOOK,14:34,N,       9807,MINI05AF
30995,FN050000033,FN,04,05,MINI,COOPER,COOPER 1.6 LOOK2,2005,2015,Y,Y,01,4,A,2006,30-09-2022,CC,,1600.00,7,,,468500,468500,370000,2,476500,476500,20-09-2022,570055,REDBOOK,14:34,N,       9808,MINI06AB
30996,FN050000033,FN,04,05,MINI,COOPER,COOPER 1.6 LOOK2,2005,2015,Y,Y,01,4,A,2007,30-09-2022,CC,,1600.00,7,,,523500,523500,420000,2,503000,503000,20-09-2022,570055,REDBOOK,14:34,N,      15814,MINI07AH
30997,FN050000033,FN,04,05,MINI,COOPER,COOPER 1.6 LOOK2,2005,2015,Y,Y,01,4,A,2008,30-09-2022,CC,,1600.00,7,,,658500,658500,530000,2,671500,671500,20-09-2022,570055,REDBOOK,14:34,N,       9812,MINI08AB
30998,FN050000033,FN,04,05,MINI,COOPER,COOPER 1.6 LOOK2,2005,2015,Y,Y,01,4,A,2009,30-09-2022,CC,,1600.00,7,,,687000,687000,550000,2,701000,701000,20-09-2022,570055,REDBOOK,14:33,N,      12826,MINI09AE
30999,FN050000033,FN,04,05,MINI,COOPER,COOPER 1.6 LOOK2,2005,2015,Y,Y,01,4,A,2010,30-09-2022,CC,,1600.00,7,,,734500,734500,590000,2,773000,773000,20-09-2022,570055,REDBOOK,14:33,N,      12828,MINI10AV
31000,FN050000033,FN,04,05,MINI,COOPER,COOPER 1.6 LOOK2,2005,2015,Y,Y,01,4,A,2011,30-09-2022,CC,,1600.00,7,,,760500,760500,610000,2,800000,800000,20-09-2022,570055,REDBOOK,14:34,N,       9816,MINI11AI
31001,FN050000033,FN,04,05,MINI,COOPER,COOPER 1.6 LOOK2,2005,2015,Y,Y,01,4,A,2012,30-09-2022,CC,,1600.00,7,,,795000,795000,640000,2,820500,820500,20-09-2022,570055,REDBOOK,14:32,N,      14318,MINI12AI
31002,FN050000033,FN,04,05,MINI,COOPER,COOPER 1.6 LOOK2,2005,2015,Y,Y,01,4,A,2013,30-09-2022,CC,,1600.00,7,,,833500,833500,670000,2,885500,885500,20-09-2022,570055,REDBOOK,14:33,N,       2364,MINI13AF
31003,FN050000033,FN,04,05,MINI,COOPER,COOPER 1.6 LOOK2,2005,2015,Y,Y,01,4,A,2014,30-09-2022,CC,,1600.00,7,,,1006000,1006000,800000,2,1058000,1058000,20-09-2022,570055,REDBOOK,14:32,N,      15824,MINI14AK
31004,FN050000033,FN,04,05,MINI,COOPER,COOPER 1.6 LOOK2,2005,2015,Y,Y,01,4,A,2015,25-02-2022,CC,,1600.00,7,,,1069776,1069776,860000,2,1126080,1126080,16-02-2022,340076,570055,10:36,N,,
31005,FN060000033,FN,04,06,MINI,COOPER,COOPER S 1.6 LOOK1,2004,2015,Y,Y,01,4,A,2004,30-09-2022,CC,,1600.00,7,,,444000,444000,360000,2,452000,452000,20-09-2022,570055,REDBOOK,14:32,N,      15810,MINI04AH
31006,FN060000033,FN,04,06,MINI,COOPER,COOPER S 1.6 LOOK1,2004,2015,Y,Y,01,4,A,2005,30-09-2022,CC,,1600.00,7,,,476500,476500,380000,2,485000,485000,20-09-2022,570055,REDBOOK,14:34,N,      11334,MINI05AD
31007,FN060000033,FN,04,06,MINI,COOPER,COOPER S 1.6 LOOK1,2004,2015,Y,Y,01,4,A,2006,30-09-2022,CC,,1600.00,7,,,510000,510000,410000,2,518500,518500,20-09-2022,570055,REDBOOK,14:32,N,       5360,MINI06AC
31008,FN060000033,FN,04,06,MINI,COOPER,COOPER S 1.6 LOOK1,2004,2015,Y,Y,01,4,A,2007,30-09-2022,CC,,1600.00,7,,,560500,560500,450000,2,570000,570000,20-09-2022,570055,REDBOOK,14:33,N,      12824,MINI07AN
31009,FN060000033,FN,04,06,MINI,COOPER,COOPER S 1.6 LOOK1,2004,2015,Y,Y,01,4,A,2008,30-09-2022,CC,,1600.00,7,,,704500,704500,560000,2,718500,718500,20-09-2022,570055,REDBOOK,14:33,N,       3829,MINI08AK
31010,FN060000033,FN,04,06,MINI,COOPER,COOPER S 1.6 LOOK1,2004,2015,Y,Y,01,4,A,2009,30-09-2022,CC,,1600.00,7,,,730000,730000,580000,2,745000,745000,20-09-2022,570055,REDBOOK,14:33,N,       2357,MINI09AF
31011,FN060000033,FN,04,06,MINI,COOPER,COOPER S 1.6 LOOK1,2004,2015,Y,Y,01,4,A,2010,30-09-2022,CC,,1600.00,7,,,777000,777000,620000,2,818000,818000,20-09-2022,570055,REDBOOK,14:32,N,      15815,MINI10AO
31012,FN060000033,FN,04,06,MINI,COOPER,COOPER S 1.6 LOOK1,2004,2015,Y,Y,01,4,A,2011,30-09-2022,CC,,1600.00,7,,,809000,809000,650000,2,851000,851000,20-09-2022,570055,REDBOOK,14:34,N,        809,MINI11AJ
31013,FN060000033,FN,04,06,MINI,COOPER,COOPER S 1.6 LOOK1,2004,2015,Y,Y,01,4,A,2012,30-09-2022,CC,,1600.00,7,,,841500,841500,670000,2,868500,868500,20-09-2022,570055,REDBOOK,14:34,N,       2362,MINI12AJ
31014,FN060000033,FN,04,06,MINI,COOPER,COOPER S 1.6 LOOK1,2004,2015,Y,Y,01,4,A,2013,30-09-2022,CC,,1600.00,7,,,883500,883500,710000,2,939000,939000,20-09-2022,570055,REDBOOK,14:33,N,       2366,MINI13AH
31015,FN060000033,FN,04,06,MINI,COOPER,COOPER S 1.6 LOOK1,2004,2015,Y,Y,01,4,A,2014,30-09-2022,CC,,1600.00,7,,,1066000,1066000,850000,2,1121500,1121500,20-09-2022,570055,REDBOOK,14:32,N,      14322,MINI14AM
31016,FN060000033,FN,04,06,MINI,COOPER,COOPER S 1.6 LOOK1,2004,2015,Y,Y,01,4,A,2015,25-02-2022,CC,,1600.00,7,,,1136637,1136637,910000,2,1196460,1196460,16-02-2022,340076,570055,10:36,N,,
31017,FN070000033,FN,04,07,MINI,COOPER,COOPER S 1.6 LOOK2,2004,2015,Y,Y,01,4,A,2004,30-09-2022,CC,,1600.00,7,,,482000,482000,390000,2,490000,490000,20-09-2022,570055,REDBOOK,14:34,N,      11333,MINI04AI
31018,FN070000033,FN,04,07,MINI,COOPER,COOPER S 1.6 LOOK2,2004,2015,Y,Y,01,4,A,2005,30-09-2022,CC,,1600.00,7,,,515500,515500,410000,2,524500,524500,20-09-2022,570055,REDBOOK,14:33,N,       2355,MINI05AC
31019,FN070000033,FN,04,07,MINI,COOPER,COOPER S 1.6 LOOK2,2004,2015,Y,Y,01,4,A,2006,30-09-2022,CC,,1600.00,7,,,548000,548000,440000,2,557000,557000,20-09-2022,570055,REDBOOK,14:34,N,       9809,MINI06AD
31020,FN070000033,FN,04,07,MINI,COOPER,COOPER S 1.6 LOOK2,2004,2015,Y,Y,01,4,A,2007,30-09-2022,CC,,1600.00,7,,,601500,601500,480000,2,611000,611000,20-09-2022,570055,REDBOOK,14:32,N,       6786,MINI07AO
31021,FN070000033,FN,04,07,MINI,COOPER,COOPER S 1.6 LOOK2,2004,2015,Y,Y,01,4,A,2008,30-09-2022,CC,,1600.00,7,,,754500,754500,600000,2,769500,769500,20-09-2022,570055,REDBOOK,14:34,N,       8347,MINI08AL
31022,FN070000033,FN,04,07,MINI,COOPER,COOPER S 1.6 LOOK2,2004,2015,Y,Y,01,4,A,2009,30-09-2022,CC,,1600.00,7,,,782500,782500,630000,2,798500,798500,20-09-2022,570055,REDBOOK,14:34,N,       8349,MINI09AG
31023,FN070000033,FN,04,07,MINI,COOPER,COOPER S 1.6 LOOK2,2004,2015,Y,Y,01,4,A,2010,30-09-2022,CC,,1600.00,7,,,875500,875500,700000,2,875500,875500,20-09-2022,570055,REDBOOK,14:34,N,       9813,MINI10AW
31024,FN070000033,FN,04,07,MINI,COOPER,COOPER S 1.6 LOOK2,2004,2015,Y,Y,01,4,A,2011,30-09-2022,CC,,1600.00,7,,,877500,877500,700000,2,913500,913500,20-09-2022,570055,REDBOOK,14:32,N,      14314,MINI11AK
31025,FN070000033,FN,04,07,MINI,COOPER,COOPER S 1.6 LOOK2,2004,2015,Y,Y,01,4,A,2012,30-09-2022,CC,,1600.00,7,,,903500,903500,720000,2,960500,960500,20-09-2022,570055,REDBOOK,14:33,N,       3833,MINI12AK
31026,FN070000033,FN,04,07,MINI,COOPER,COOPER S 1.6 LOOK2,2004,2015,Y,Y,01,4,A,2013,30-09-2022,CC,,1600.00,7,,,963000,963000,770000,2,1023000,1023000,20-09-2022,570055,REDBOOK,14:33,N,       2367,MINI13AI
31027,FN070000033,FN,04,07,MINI,COOPER,COOPER S 1.6 LOOK2,2004,2015,Y,Y,01,4,A,2014,30-09-2022,CC,,1600.00,7,,,1164000,1164000,930000,2,1224500,1224500,20-09-2022,570055,REDBOOK,14:33,N,        814,MINI14AN
