ID,Commission_Code,Valid_start,Valid_End,Product_Code,Product_Name,INC_Code,Insure_Type,Company_Insure_Type,Categories,Sub_Categories,Sub_Categories2,Main_Rider,minAge,maxAge,minSumAssure,maxSumAssure,maxRAR,minRAR,ComCommission,ComCommission_2,ComCommission_3,ComCommission_4,ComCommission_5,ComCommission_6,ComCommission_7,ComCommission_8,ComCommission_9,ComCommission_10,ComCommission_11Up,AgCommission,AgCommission_2,AgCommission_3,AgCommission_4,AgCommission_5,AgCommission_6,AgCommission_7,AgCommission_8,AgCommission_9,AgCommission_10,AgCommission_11Up,InCommission,InCommission_2,InCommission_3,InCommission_4,InCommission_5,InCommission_6,InCommission_7,InCommission_8,InCommission_9,InCommission_10,InCommission_11Up
192,CMMTP0019001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTP0019,Happy Mile Travel (เมืองไทยประกันภัย),MTP,Non-Life,2,การประกันภัยเบ็ดเตล็ด,ประกันการเดินทาง,Non-Motor,Main,,,,,,,0.18,,,,,,,,,,,0.12,,,,,,,,,,,0.12,,,,,,,,,,
193,CMMTP0020001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTP0020,Enjoy Travel (เมืองไทยประกันภัย),MTP,Non-Life,2,การประกันภัยเบ็ดเตล็ด,ประกันการเดินทาง,Non-Motor,Main,,,,,,,0.18,,,,,,,,,,,0.12,,,,,,,,,,,0.12,,,,,,,,,,
194,CMMTP0021001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTP0021,PA/TA เดี่ยว (เมืองไทยประกันภัย),MTP,Non-Life,2,การประกันภัยเบ็ดเตล็ด,ประกันอุบัติเหตุส่วนบุคคล,Non-Motor,Main,,,,,,,0.18,,,,,,,,,,,0.12,,,,,,,,,,,0.12,,,,,,,,,,
195,CMMTP0022001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTP0022,PA/TA กลุ่ม (เมืองไทยประกันภัย),MTP,Non-Life,2,การประกันภัยเบ็ดเตล็ด,ประกันกลุ่ม,Non-Motor,Main,,,,,,,0.18,,,,,,,,,,,0.12,,,,,,,,,,,0.12,,,,,,,,,,
196,CMMTP0023001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTP0023,PA นักเรียน นักศึกษา (เมืองไทยประกันภัย),MTP,Non-Life,2,การประกันภัยเบ็ดเตล็ด,ประกันอุบัติเหตุส่วนบุคคล,Non-Motor,Main,,,,,,,0.18,,,,,,,,,,,0.11,,,,,,,,,,,0.11,,,,,,,,,,
197,CMMTP0024001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTP0024,PA 399 (เมืองไทยประกันภัย),MTP,Non-Life,2,การประกันภัยเบ็ดเตล็ด,ประกันอุบัติเหตุส่วนบุคคล,Non-Motor,Main,,,,,,,0.18,,,,,,,,,,,0.11,,,,,,,,,,,0.11,,,,,,,,,,
198,CMMTP0025001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTP0025,PA จักรยาน ปั่นเดียวกำลัง8 (เมืองไทยประกันภัย),MTP,Non-Life,2,การประกันภัยเบ็ดเตล็ด,ประกันอุบัติเหตุส่วนบุคคล,Non-Motor,Main,,,,,,,0.18,,,,,,,,,,,0.11,,,,,,,,,,,0.11,,,,,,,,,,
199,CMMTP0026001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTP0026,บ้าน อยู่ดียกกำลัง18 (เมืองไทยประกันภัย),MTP,Non-Life,2,การประกันอัคคีภัย,อัคคีภัย,Non-Motor,Main,,,,,,,0.18,,,,,,,,,,,0.12,,,,,,,,,,,0.12,,,,,,,,,,
200,CMMTP0027001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTP0027,ประกันสุขภาพ Covid (เมืองไทยประกันภัย),MTP,Non-Life,2,การประกันภัยเบ็ดเตล็ด,ประกันอุบัติเหตุส่วนบุคคล,Non-Motor,Main,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,
201,CMMTP0028001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTP0028,ประกันรถยนต์ชั้น 2 (เมืองไทยประกันภัย),MTP,Non-Life,2,การประกันรถโดยความสมัครใจ,,Motor,Main,,,,,,,0.18,,,,,,,,,,,0.12,,,,,,,,,,,0.12,,,,,,,,,,
202,CMMTP0029001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTP0029,ประกันสัตว์เลี้ยง (เมืองไทยประกันภัย),MTP,Non-Life,2,การประกันภัยเบ็ดเตล็ด,สัตว์เลี้ยง,Non-Motor,Main,,,,,,,0.12,,,,,,,,,,,0.12,,,,,,,,,,,0.12,,,,,,,,,,
736,CMMTP0030001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTP0030,ประกันภัยผู้เล่นกอล์ฟ (เมืองไทยประกันภัย),MTP,Non-Life,2,การประกันภัยเบ็ดเตล็ด,ประกันอุบัติเหตุส่วนบุคคล,Non-Motor,Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
737,CMMTP0032001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTP0032,ความรับผิดตามกฏหมายต่อบุคคลภายนอก PL (เมืองไทยประกันภัย),MTP,Non-Life,2,การประกันอัคคีภัย,อัคคีภัย,Non-Motor,Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,CMMTP0033001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTP0033,ประกันความเสี่ยงภัยทรัพย์สิน (เมืองไทยประกันภัย),MTP,Non-Life,2,การประกันอัคคีภัย,อัคคีภัย,Non-Motor,Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815,CMMTP0034001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTP0034,ประกันความเสียงภัยบุคคลภายนอก PL (เมืองไทยประกันภัย),MTP,Non-Life,2,การประกันอัคคีภัย,อัคคีภัย,Non-Motor,Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,CMMTP00360001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTP0036,ประกันรถยนต์ชั้น 3+ (MIT),MIT,Non-Life,2,การประกันรถโดยความสมัครใจ,,Motor,Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740,CMMTP0037001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTP0037,ประกันความเสียงภัยบุคคลภายนอก IAR (เมืองไทยประกันภัย),MTP,Non-Life,2,การประกันอัคคีภัย,อัคคีภัย,Non-Motor,Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,CMMTP0038001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDMTP0038,ประกัน พรบ. สถานีก๊าซ (เมืองไทยประกันภัย),MTP,Non-Life,2,การประกันอัคคีภัย,อัคคีภัย,Non-Motor,Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,CMNSI0001001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDNSI0001,ประกันรถยนต์ชั้น 1 (นำสินประกันภัย),NSI,Non-Life,2,การประกันรถโดยความสมัครใจ,,Motor,Main,,,,,,,0.18,,,,,,,,,,,0.12,,,,,,,,,,,0.12,,,,,,,,,,
204,CMNSI0002001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDNSI0002,ประกันรถยนต์ชั้น 2 (นำสินประกันภัย),NSI,Non-Life,2,การประกันรถโดยความสมัครใจ,,Motor,Main,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,
205,CMNSI0003001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDNSI0003,ประกันรถยนต์ชั้น 3 (นำสินประกันภัย),NSI,Non-Life,2,การประกันรถโดยความสมัครใจ,,Motor,Main,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,
206,CMNSI0004001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDNSI0004,ประกันรถยนต์ชั้น 2+ (นำสินประกันภัย),NSI,Non-Life,2,การประกันรถโดยความสมัครใจ,,Motor,Main,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,
207,CMNSI0005001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDNSI0005,ประกันรถยนต์ชั้น 3+ (นำสินประกันภัย),NSI,Non-Life,2,การประกันรถโดยความสมัครใจ,,Motor,Main,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,
208,CMNSI0006001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDNSI0006,พรบ รถยนต์ (นำสินประกันภัย),NSI,Non-Life,2,การประกันรถโดยข้อบังคับแห่งกฏหมาย,,Motor,Main,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,
209,CMNSI0007001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDNSI0007,ประกันอัคคีภัย (นำสินประกันภัย),NSI,Non-Life,2,การประกันอัคคีภัย,อัคคีภัย,Non-Motor,Main,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,
210,CMNSI0008001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDNSI0008,ประกันอุบัติเหตุส่วนบุคคล PA (นำสินประกันภัย),NSI,Non-Life,2,การประกันภัยเบ็ดเตล็ด,ประกันอุบัติเหตุส่วนบุคคล,Non-Motor,Main,,,,,,,0.18,,,,,,,,,,,0.08,,,,,,,,,,,0.08,,,,,,,,,,
211,CMNSI0009001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDNSI0009,ประกันการเดินทาง (นำสินประกันภัย),NSI,Non-Life,2,การประกันภัยเบ็ดเตล็ด,ประกันการเดินทาง,Non-Motor,Main,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,
212,CMNSI0010001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDNSI0010,ความรับผิดตามกฏหมายต่อบุคคลภายนอก PL (นำสินประกันภัย),NSI,Non-Life,2,การประกันอัคคีภัย,อัคคีภัย,Non-Motor,Main,,,,,,,0.18,,,,,,,,,,,0.1,,,,,,,,,,,0.1,,,,,,,,,,
830,CMNVK0001001,2025-06-20 00:00:00,9999-01-01 00:00:00,PDNVK0001,ประกันอุบัติเหตุกลุ่ม PA Group [นวกิจประกันภัย] (NVK),NVK,Non-Life,2,ประกันกลุ่ม,ประกันกลุ่ม,Group,Main,,,,,,,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,
839,CMNVK0002001,2025-07-30 00:00:00,9999-01-01 00:00:00,PDNVK0002,ประกันรถยนต์ชั้น 1 (NVK),NVK,Non-Life,2,การประกันรถโดยความสมัครใจ,,Motor,Main,,,,,,,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12
840,CMNVK0003001,2025-07-30 00:00:00,9999-01-01 00:00:00,PDNVK0003,ประกันรถยนต์ชั้น 2+(NVK),NVK,Non-Life,2,การประกันรถโดยความสมัครใจ,,Motor,Main,,,,,,,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12
849,CMNVK0004001,2025-09-04 00:00:00,9999-01-01 00:00:00,PDNVK0004,พรบ รถยนต์ นวกิจ (NVK),NVK,Non-Life,2,การประกันรถโดยข้อบังคับแห่งกฏหมาย,,Motor,,,,,,,,0.18,,,,,,,,,,,,,,,,,,,,,,0.12,,,,,,,,,,
857,CMNVK0005001,2025-10-24 00:00:00,9999-01-01 00:00:00,PDNVK0005,ประกัน โฮล อิน วัน Hole in One [นวกิจประกันภัย] (NVK),NVK,Non-Life,2,การประกันภัยเบ็ดเตล็ด,เบ็ดเตล็ด,Non-Motor,Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,CMNVK0006001,2026-01-07 00:00:00,9999-01-01 00:00:00,PDNVK0006,ประกันอุบัติเหตุกลุ่ม PA Group นวกิจประกันภัย (NVK),NVK,Non-Life,2,ประกันกลุ่ม,ประกันกลุ่ม,Group,Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,CMNVK0007001,2026-01-16 00:00:00,9999-01-01 00:00:00,PDNVK0007,ประกันอัคคีภัย  [นวกิจประกันภัย] (NVK),NVK,Non-Life,2,การประกันอัคคีภัย,อัคคีภัย,Non-Motor,Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877,CMNVK0008001,2026-01-16 00:00:00,9999-01-01 00:00:00,PDNVK0008,ประกันความเสี่ยงภัยทรัพย์สิน IAR [นวกิจประกันภัย] (NVK),NVK,Non-Life,2,การประกันอัคคีภัย,อัคคีภัย,Non-Motor,Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,CMPCH0001001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDPCH0001,ประกันสุขภาพ (Pacific Cross),PCH,Non-Life,2,การประกันภัยเบ็ดเตล็ด,สุขภาพ,Non-Motor,Main,,,,,,,0.18,,,,,,,,,,,0.12,,,,,,,,,,,0.12,,,,,,,,,,
369,CMPHL00010001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDPHL0001,แฮปปี้ โพรเทคชั่น 90/15,PHL,Life,1,ประเภทสามัญ,ประกันตลอดชีพ,Life,Main,,,,,,,0.35,0.15,0.1,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.28,0.105,0.07,0.021,0.021,0.021,0.021,0.021,0.021,0.021,,0.28,0.105,0.07,0.021,0.021,,,,,,
370,CMPHL00020001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDPHL0002,แฮปปี้ โพรเทคชั่น 90/20 (Phillip),PHL,Life,1,ประเภทสามัญ,ประกันตลอดชีพ,Life,Main,,,,,,,0.35,0.15,0.1,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.28,0.105,0.07,0.021,0.021,0.021,0.021,0.021,0.021,0.021,,0.28,0.105,0.07,0.021,0.021,,,,,,
371,CMPHL00030001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDPHL0003,แฮปปี้ เวลธ์ตี้ 90/15,PHL,Life,1,ประเภทสามัญ,ประกันตลอดชีพ,Life,Main,0,20,,,,,0.4,0.2,0.15,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.32,0.14,0.105,0.021,0.021,0.021,0.021,0.021,0.021,0.021,,0.32,0.14,0.105,0.021,0.021,,,,,,
372,CMPHL00040001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDPHL0004,แฮปปี้ เวลธ์ตี้ 90/6,PHL,Life,1,ประเภทสามัญ,ประกันตลอดชีพ,Life,Main,0,30,,,,,0.22,0.09,0.06,0.04,0.04,0.04,0.04,0.04,0.04,0.04,,0.176,0.063,0.042,0.028,0.028,0.028,0.028,0.028,0.028,0.028,,0.176,0.063,0.042,0.028,0.028,,,,,,
373,CMPHL00050001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDPHL0005,แฮปปี้ เวลธ์ตี้ 90/6 เอ56,PHL,Life,1,ประเภทสามัญ,ประกันตลอดชีพ,Life,Main,0,30,,,,,0.22,0.09,0.06,0.04,0.04,0.04,0.04,0.04,0.04,0.04,,0.176,0.063,0.042,0.028,0.028,0.028,0.028,0.028,0.028,0.028,,0.176,0.063,0.042,0.028,0.028,,,,,,
374,CMPHL00060001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDPHL0006,แฮปปี้ เวลธ์ตี้ 90/6 เอ61,PHL,Life,1,ประเภทสามัญ,ประกันตลอดชีพ,Life,Main,0,30,,,,,0.22,0.09,0.06,0.04,0.04,0.04,0.04,0.04,0.04,0.04,,0.176,0.063,0.042,0.028,0.028,0.028,0.028,0.028,0.028,0.028,,0.176,0.063,0.042,0.028,0.028,,,,,,
375,CMPHL00070001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDPHL0007,โปร เซฟวิ่ง 10/3,PHL,Life,1,ประเภทสามัญ,ประกันสะสมทรัพย์,Life,Main,,,,,,,0.025,0.015,0.01,,,,,,,,,0.02,0.0105,0.007,,,,,,,,,0.02,0.0105,0.007,,,,,,,,
376,CMPHL0008001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDPHL0008,โปร เซฟวิ่ง 10/5,PHL,Life,1,ประเภทสามัญ,ประกันสะสมทรัพย์,Life,Main,,,,,,,0.1,0.05,0.03,0.025,0.025,0.025,0.025,0.025,0.025,0.025,,0.08,0.035,0.021,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,,0.08,0.035,0.021,0.0175,0.0175,,,,,,
377,CMPHL00090001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDPHL0009,โปร เซฟวิ่ง 15/6,PHL,Life,1,ประเภทสามัญ,ประกันสะสมทรัพย์,Life,Main,0,49,,,,,0.08,0.04,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,0.064,0.028,0.021,0.014,0.014,0.014,0.014,0.014,0.014,0.014,,0.064,0.028,0.021,0.014,0.014,,,,,,
378,CMPHL00100001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDPHL0010,โปร เซฟวิ่ง 15/8,PHL,Life,1,ประเภทสามัญ,ประกันสะสมทรัพย์,Life,Main,0,49,,,,,0.1,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,,0.08,0.028,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,,0.08,0.028,0.021,0.021,0.021,,,,,,
379,CMPHL00110001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDPHL0011,โปร เซฟวิ่ง 20/7,PHL,Life,1,ประเภทสามัญ,ประกันสะสมทรัพย์,Life,Main,0,45,,,,,0.16,0.08,0.05,0.03,0.03,0.03,0.03,0.03,0.03,0.03,,0.128,0.056,0.035,0.021,0.021,0.021,0.021,0.021,0.021,0.021,,0.128,0.056,0.035,0.021,0.021,,,,,,
380,CMPHL00120001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDPHL0012,แอสเสท ช้อยส์ 95/60,PHL,Life,1,ประเภทสามัญ,,Life,Main,0,35,,,,,0.2,0.08,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.16,0.056,0.035,0.028,0.028,0.028,0.028,0.028,0.028,0.028,,0.16,0.056,0.035,0.028,0.028,,,,,,
381,CMPHL00130001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDPHL0013,พรีเมี่ยม รีเทิร์น 25/15,PHL,Life,1,ประเภทสามัญ,,Life,Main,,,,,,,0.35,0.15,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.28,0.105,0.07,0.035,0.035,0.035,0.035,0.035,0.035,0.035,,0.28,0.105,0.07,0.035,0.035,,,,,,
382,CMPHL0014001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDPHL0014,แฮปปี้ ไลฟ์ 2 - 90/7,PHL,Life,1,ประเภทสามัญ,,Life,Main,,,,,,,0.3,0.12,0.075,0.03,0.03,0.03,0.03,0.03,0.03,0.03,,0.24,0.084,0.0525,0.021,0.021,0.021,0.021,0.021,0.021,0.021,,0.24,0.084,0.0525,0.021,0.021,,,,,,
383,CMPHL0015001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDPHL0015,แฮปปี้ ไลฟ์ 2 - 90/10,PHL,Life,1,ประเภทสามัญ,,Life,Main,,,,,,,0.3,0.12,0.075,0.03,0.03,0.03,0.03,0.03,0.03,0.03,,0.24,0.084,0.0525,0.021,0.021,0.021,0.021,0.021,0.021,0.021,,0.24,0.084,0.0525,0.021,0.021,,,,,,
384,CMPHL0016001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDPHL0016,แฮปปี้ ไลฟ์ 2 - 90/20,PHL,Life,1,ประเภทสามัญ,,Life,Main,,,,,,,0.35,0.2,0.1,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.28,0.14,0.07,0.021,0.021,0.021,0.021,0.021,0.021,0.021,,0.28,0.14,0.07,0.021,0.021,,,,,,
385,CMPHL0017001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDPHL0017,สานฝัน - 89/19,PHL,Life,1,ประเภทสามัญ,,Life,Main,,,,,,,0.35,0.15,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.28,0.105,0.07,0.035,0.035,0.035,0.035,0.035,0.035,0.035,,0.28,0.105,0.07,0.035,0.035,,,,,,
386,CMPHL0018001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDPHL0018,สานฝันวัยใส - 90/7,PHL,Life,1,ประเภทสามัญ,,Life,Main,,,,,,,0.3,0.12,0.075,0.03,0.03,0.03,0.03,0.03,0.03,0.03,,0.24,0.084,0.0525,0.021,0.021,0.021,0.021,0.021,0.021,0.021,,0.24,0.084,0.0525,0.021,0.021,,,,,,
387,CMPHL0019001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDPHL0019,สานฝันวัยใส - 90/10,PHL,Life,1,ประเภทสามัญ,,Life,Main,,,,,,,0.3,0.12,0.075,0.03,0.03,0.03,0.03,0.03,0.03,0.03,,0.24,0.084,0.0525,0.021,0.021,0.021,0.021,0.021,0.021,0.021,,0.24,0.084,0.0525,0.021,0.021,,,,,,
388,CMPHL0020001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDPHL0020,เพรสทีจ เซฟวิ่ง - 15/5,PHL,Life,1,ประเภทสามัญ,ประกันสะสมทรัพย์,Life,Main,,,,,,,0.2,0.1,0.05,0.03,0.03,0.03,0.03,0.03,0.03,0.03,,0.16,0.07,0.035,0.021,0.021,0.021,0.021,0.021,0.021,0.021,,0.16,0.07,0.035,0.021,0.021,,,,,,
389,CMPHL0021001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDPHL0021,เพรสทีจ เซฟวิ่ง - 20/5,PHL,Life,1,ประเภทสามัญ,ประกันสะสมทรัพย์,Life,Main,,,,,,,0.2,0.1,0.05,0.03,0.03,0.03,0.03,0.03,0.03,0.03,,0.16,0.07,0.035,0.021,0.021,0.021,0.021,0.021,0.021,0.021,,0.16,0.07,0.035,0.021,0.021,,,,,,
390,CMPHL0022001,2000-01-01 00:00:00,9999-01-01 00:00:00,PDPHL0022,สะสมทรัพย์พิเศษ - 20/15,PHL,Life,1,ประเภทสามัญ,ประกันตลอดชีพ,Life,Main,,,,,,,0.3,0.2,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.24,0.14,0.07,0.035,0.035,0.035,0.035,0.035,0.035,0.035,,0.24,0.14,0.07,0.035,0.035,,,,,,
